14527,3334
119450,268
134597,2772
4771,122
157827,2416
228205,2351
49948,295
250538,3498
250546,3631
4787,2766
340666,1356
137333,3153
246080,3591
4806,873
250657,3636
13001,1685
45772,2927
13090,2555
250574,1978
13007,1825
4816,381
2168,3741
13012,1042
19918,2897
283350,2356
4824,949
70436,3295
13018,2850
13019,2031
13022,1202
168672,1083
62177,491
13027,1297
4836,180
8998,2969
283366,2619
75900,2669
8999,1417
13042,319
29427,1580
27583,3286
316152,1773
13051,1939
13053,1299
13054,1626
13056,2839
168705,3229
62211,1070
37636,929
62213,2145
62214,1208
157825,3364
13067,2700
9005,2546
13074,3039
10371,2003
287948,1476
353070,3319
332567,2374
9007,1869
9008,334
250658,2070
70435,2143
13092,1627
54054,2962
9009,1190
86825,2410
86828,1951
86829,1082
62255,1895
4912,2904
86834,2994
86835,2414
21301,2224
37686,1227
308024,3762
4922,481
25183,2865
157834,2521
283445,2790
13121,3060
86838,1519
37707,1890
160588,1324
37710,1464
10381,1539
4944,1342
9016,1815
175291,3314
4951,154
37724,320
37725,1624
4958,1339
4959,2594
4960,2227
4961,2114
13156,696
4965,1403
37735,490
13161,2942
4970,1502
21355,1865
13166,1792
4982,197
10388,874
54138,415
9023,2579
29564,3588
13183,198
13184,2681
13186,3246
4995,564
4997,2684
217993,1762
13195,2138
834,225
250766,1430
13204,3839
13205,3423
242582,1234
13207,2719
37786,3146
334517,3180
21407,3062
283552,2491
103332,776
21413,3656
37799,243
5038,307
70577,3649
70578,3466
21427,2655
21430,3713
267192,1161
267193,3107
2207,1744
842,2761
13250,1808
283587,1329
13252,1504
324552,1953
13257,3504
13258,129
13260,1937
144336,1763
242643,3017
152532,1109
9038,2716
272548,3798
291805,1610
13279,2780
13280,3577
111440,3396
13291,1945
455661,3376
55465,2498
259072,3873
13313,2305
5123,1799
5125,2123
70667,3182
70670,205
5137,1619
199575,3748
341013,3027
13335,2285
152601,262
5146,2525
152603,1838
291870,2791
37922,3753
70695,3440
21544,3529
308266,1162
24071,884
46127,3734
13362,2879
13363,790
5172,864
50014,1056
5174,1680
5175,687
5176,120
324668,1284
87101,2346
13374,2972
13376,1814
37958,826
157841,2953
193610,1575
13387,1590
13389,2139
21583,2574
13394,2171
4964,866
9061,1181
13413,2035
13416,510
13417,2653
4967,914
46195,1465
5236,186
13435,2385
152426,2251
21634,3345
5255,2027
13448,1223
21641,1222
13455,1631
226448,1574
308369,1235
13460,2446
250734,1917
13466,502
17263,3074
19994,3269
5279,630
152737,2405
38050,246
13475,8
13477,2707
152742,1907
38055,1245
5289,2440
36915,2005
13483,2096
71880,2930
324786,1612
21683,3369
13492,3790
46261,2992
341174,2925
152760,2149
38073,2033
13499,3105
13501,3847
193726,3804
13505,702
35019,3731
13508,2233
13510,1302
324807,3367
292040,3814
13515,1192
17908,1385
9827,2622
321741,2362
136400,2254
13523,2577
70868,3512
62677,629
58233,1597
128216,2797
301875,3612
13531,885
193756,2643
258230,2621
13537,1255
136418,2319
119675,2628
22949,3121
13541,1459
10544,3585
13552,2709
324849,1858
259316,1607
20009,2770
21755,1073
13573,1929
13576,977
79113,3864
137116,3828
321751,2417
91010,3150
5393,2093
13590,2155
38167,1319
308504,1151
13596,2673
337339,3375
13600,2275
84188,2692
70954,1899
62764,1708
13613,2126
103731,1759
316727,2282
157849,2841
48781,3520
33909,2550
30944,3845
103747,2382
13636,1972
70981,831
13640,3127
13641,2445
2274,3245
207769,3813
38225,2002
177494,1084
38234,3363
283995,433
5470,3875
111969,2690
13788,2566
193893,2336
13673,3130
9457,2259
21868,2676
30061,2887
13680,2212
79218,2221
62835,3464
13685,351
62838,3013
13689,2745
13690,3258
13691,3194
87421,1106
13700,1485
13702,3507
10476,712
5516,302
87440,3542
5521,3379
284052,843
284053,3177
921,1134
202141,2069
308639,2458
35056,1142
177572,496
10481,1779
17097,3829
38317,3126
312221,1156
38321,1696
38322,3862
16279,3803
5559,1128
30141,3351
46529,2277
87492,892
13767,3106
87499,2473
2001,2799
87502,1097
13778,2675
38357,2265
38358,2884
77234,3603
13220,1298
112090,3757
38363,2239
87516,2148
38365,2301
13791,2834
13223,889
13805,3253
8643,2118
13809,959
7552,2089
13811,342
13812,228
13813,1753
13825,3710
38408,2694
58467,3514
38410,3136
11863,2292
13836,3267
177677,664
87567,3758
77931,3390
5653,1703
334074,2354
13851,1752
30237,3625
2309,2878
19556,2997
177699,1232
333352,2646
226857,2328
30250,3531
210479,1912
2312,3247
22074,1047
333371,1855
13885,125
57201,2147
112200,3462
333385,2726
5708,1189
112205,2963
254904,2939
241251,3528
267860,2754
5718,2796
5723,867
136797,2423
136799,3349
13922,2649
218043,3279
13930,1187
13931,2036
259693,1661
259694,2365
37821,2898
46705,2228
11648,3131
284276,3167
13944,3330
251516,1919
13949,1239
300671,1153
300673,2368
13954,3257
284293,1806
169607,2835
22152,3057
38541,3342
38542,2517
38543,1896
210577,837
120467,323
13972,2100
13973,2163
13975,3629
218778,3597
374430,2674
267935,2823
218784,3338
166271,2800
13991,3595
38570,3844
333484,1285
13997,525
13998,2765
38575,1778
14000,3316
13256,2274
14011,1750
5820,1793
37834,1639
182560,3756
374473,2825
278604,3405
136911,3786
112336,2859
14034,3101
31011,823
218836,3432
22230,1025
317144,3333
14047,2053
14048,1341
5072,1884
325348,2559
55015,3638
14057,3072
46829,3046
145135,1851
22824,2767
5876,613
46838,1346
144340,3647
22267,1382
235260,3196
399106,1434
5894,1394
13243,3500
87818,2132
87825,2955
87826,3453
87827,749
192132,3303
5915,121
38684,2266
120605,3600
14112,2869
14113,2607
14123,3730
145197,1906
14128,3712
5937,3274
2355,2272
14138,1995
272693,1577
259695,3815
5955,642
145220,2045
297270,3308
112454,3789
22345,2855
72213,2679
5966,1214
11917,2534
14160,199
79697,1902
14164,2196
169813,1729
14166,2733
227159,2060
374617,1775
14174,3362
74725,1975
14177,1931
158011,2313
38757,315
5994,280
14191,2983
259954,2957
14195,2182
259956,3547
14197,2741
14199,3227
284536,3621
284537,3073
14202,1885
84287,1903
14207,3240
71552,1095
84288,3517
38117,3424
137093,1110
137094,2327
6023,791
14219,3241
46992,623
137106,896
284564,2793
6038,549
137113,267
30618,3047
14236,3135
14248,3255
210860,2965
14254,1994
276401,3704
6068,1536
67913,1668
6072,2756
6073,281
38842,3539
38843,3732
169917,2338
374720,1439
93856,3395
181330,3450
88005,832
8386,1510
22473,3190
14283,372
14286,715
14289,2611
14292,2460
14293,2891
14295,639
238615,1608
14299,1715
210908,3356
14301,308
22494,1257
14305,3516
14306,2298
243683,2838
243684,2668
243688,3326
227306,2188
71670,3842
71672,3470
309242,3328
71676,3482
309245,2229
6145,1127
210947,3661
63492,1569
55301,3777
14342,1736
71688,2824
22538,313
127867,3509
10025,3053
284689,3587
74510,3451
227348,3675
14359,1043
79896,3546
6171,1956
14365,3479
81390,3467
18781,2781
38961,1568
130739,2383
14389,2542
14396,3871
7861,2816
9754,1871
14405,3254
14411,2109
341006,2604
63578,2240
63579,3382
22620,3696
253626,3626
39013,1078
194662,1326
10028,3421
137321,2044
14442,464
71677,3599
14447,1413
47218,2538
129139,493
317557,2943
84329,1901
14456,2973
55420,1079
39037,3386
14462,705
201749,3103
14469,3022
6278,1313
6282,805
6283,1333
31007,3299
39053,2398
325789,1952
194722,3818
80035,2485
80038,2901
295964,2360
19583,3619
51052,2993
14533,2007
14536,1566
30923,2857
14547,3857
14553,354
14557,1335
47327,3201
14560,2462
243938,3574
22907,3099
14564,3721
39141,3203
84348,2642
14574,1072
14577,2176
2122,1817
50217,3537
260346,2345
190847,1911
13354,3852
407806,3477
22787,3119
1577,222
15489,3501
22794,485
252171,1916
39180,3171
22797,565
22798,1317
6415,684
22800,1944
14609,3111
252178,2591
22803,1691
22804,2817
82990,3472
51588,3622
188161,2332
31005,1585
14623,3092
6435,396
22821,1442
301351,3164
6440,2477
22825,2845
39210,2381
14635,2523
14636,3373
14637,2448
293167,2603
22832,2871
104755,3475
301365,1922
8944,3838
14655,1942
6466,2926
22855,3460
31048,2746
88042,3506
366924,3200
6477,2097
6478,2794
6479,227
9763,2271
273271,2644
39254,961
80215,255
38093,3430
22881,486
103328,2503
14695,3380
58428,2160
276843,2616
22894,3083
22897,748
227700,3788
14709,625
6519,3006
6520,577
6521,916
6522,1875
9279,2065
55676,2795
9280,1586
227719,2599
14728,3263
6538,1041
9282,2432
80271,3428
80274,1108
80278,2040
6552,536
14748,1973
6557,478
260514,1615
22947,772
9286,2119
162215,2691
55721,946
22954,1049
276907,1672
276908,3048
47533,3697
6575,1402
72113,2402
293299,2047
22970,829
22971,2397
22972,1801
6589,3242
293310,1526
14784,1418
80321,1063
17483,3320
227783,3624
320588,3676
14799,2202
96721,1467
96724,1322
6615,942
51620,3559
6623,763
14817,3109
14819,2833
55787,575
6637,1548
14830,3489
23023,3272
14836,483
39414,3045
72105,1148
342521,2618
113148,3613
31146,3544
72190,260
14851,341
324560,3743
72197,2639
23047,2216
23048,1593
23049,3642
47626,3486
14859,3204
72207,3193
391698,3576
14869,2213
13401,1563
14872,3431
14873,3216
39451,2497
6687,1409
7942,2235
55846,3358
244264,2892
23082,1513
244267,794
17681,3671
10316,1717
309809,2361
56401,3775
14905,2471
39486,2937
9771,2967
375366,2554
31306,2702
391757,3417
166076,3483
23128,1728
39513,245
39514,1052
146015,1910
252512,2170
39538,248
105077,2516
268920,3178
178809,1524
8409,3372
55931,708
309886,3519
14976,1412
23169,1515
14979,3317
14980,1989
227973,2048
129670,1730
187017,495
72331,1444
47760,3000
300654,3770
47763,2584
328111,1276
31388,3129
301728,1918
209451,3499
50837,2401
289222,3439
15015,3410
96936,3002
318121,2601
15019,2392
88751,2689
15024,2985
244403,3662
384798,3086
15030,1886
13428,1968
334524,2730
15037,1334
170687,2151
10048,3097
72387,2886
15044,3523
334533,1358
44833,2304
80585,3663
334538,3767
334541,1437
334543,1165
22051,1567
15058,2386
290595,2371
15060,1045
326359,2888
211672,1381
88794,3275
31451,3747
6877,1560
15070,3188
20533,3596
277216,1771
277217,3737
228066,2358
244458,3290
301804,2375
72431,3779
10707,1558
15092,230
381034,3820
10708,2680
97020,263
7978,2998
10710,3360
252680,3682
47881,1373
109431,3094
39691,3685
228108,3496
293646,2751
338676,2789
6933,3248
146198,3778
6935,3329
140420,777
244506,2150
97051,1445
293660,275
244509,3166
154400,1765
6947,1036
6950,528
146216,1103
6957,714
146223,3604
9352,2511
6963,2011
6964,726
15157,2492
228150,839
5257,1461
146233,1428
31546,1727
15163,1705
6972,132
47933,277
146238,3707
146239,2625
6977,123
47939,3291
228165,3085
64328,1228
121674,3768
4597,2984
121677,1523
1165,863
15184,2921
55779,3036
15189,1943
116711,2316
38031,3287
47964,2907
269149,329
31582,2912
72545,2144
228194,2407
16873,3118
23398,2107
275601,3024
228203,2349
209185,2333
72559,2311
310131,1209
3902,1709
138103,1117
72570,1092
72571,1667
146301,3811
80767,1321
146304,3823
244610,3765
25750,1482
23437,1833
10733,2740
15255,3478
31640,2929
10735,2260
261023,1768
15268,3114
252838,326
179111,3420
256924,3605
15276,3837
89008,3805
7090,2162
8965,3729
23478,2387
7095,850
7096,1879
150004,2514
23483,202
23488,2652
15302,1226
2284,3005
9378,1988
290637,3808
8966,2102
97430,3692
23514,2657
7131,1818
56288,3868
121826,2544
56292,661
62630,3407
228326,497
293863,1656
351211,3575
76617,3683
359412,3856
346672,3560
15359,3645
121856,2732
39939,507
195589,1600
72710,2314
50348,1471
48138,572
15373,1629
7183,2911
121872,3664
20312,2666
23570,2682
117251,2318
7191,430
203801,962
80389,2641
31776,2828
310307,1614
244772,3402
15400,3271
7211,570
7214,2433
244786,15
7220,598
28510,3273
277558,3653
203833,1447
203834,3325
13493,3759
40001,964
226486,3750
302156,3401
23629,574
23631,1344
72784,3301
13496,2742
293970,3049
285783,1723
97370,1307
2575,1582
87093,2245
130150,3557
48231,2168
351339,3781
81005,1650
7278,1936
10771,2079
7288,1998
31867,238
220286,3725
15487,2232
294016,1724
220289,838
121986,1369
7299,219
7300,18
23685,2809
7303,1554
7304,1293
16237,3792
15506,3149
89237,3311
31894,3310
15512,1460
15513,2179
23706,3120
166426,1603
7326,124
48289,2640
31908,1310
12145,2075
113833,2406
64682,1323
64685,3148
64686,2325
43549,3030
64688,1094
7345,126
64690,57
277685,3168
7350,614
103269,3459
49012,3063
23742,1963
8053,2919
43552,3718
7364,2135
24438,2106
42188,1051
187596,2788
15566,3641
23759,1891
791,3228
48340,3610
15577,1046
31967,3617
8975,3054
40161,2074
14158,2695
57212,1803
301608,3876
15602,988
12158,2663
183011,2598
8976,2434
9429,2250
36736,3836
244268,3749
171274,2019
128215,3783
49026,58
56590,1756
23823,3872
72976,1241
7443,35
7445,2573
7446,1204
50393,3699
81796,251
7450,740
7451,924
15644,3709
7453,159
7457,1843
152795,1909
81188,1246
7461,127
15655,911
10802,1528
236751,3403
369885,1164
204082,1761
9438,3278
15671,3735
15673,2662
15674,3435
7484,2608
7485,112
302401,1159
19344,3147
12171,3041
97605,3508
376134,3827
1249,2923
40264,3660
277834,1613
7501,2725
97614,3744
7342,3292
58595,1598
7511,1407
7512,1137
7516,1823
302429,3490
97630,1242
304357,1474
49040,1147
796,503
44945,3536
294254,420
59965,2499
9449,965
318846,604
7551,819
294272,1774
9451,370
105864,1657
56715,2703
253331,3569
89492,1230
9454,622
23963,2451
23966,3384
253344,2357
1265,1623
15789,1199
245168,3069
324852,2996
48572,2769
302528,2861
74998,2696
138697,1571
155084,2329
335778,3578
10829,2831
1272,723
24019,2688
24021,2465
256591,1473
376290,2729
253412,2359
114150,321
15854,810
89455,3769
250124,2737
126889,2605
24056,3505
2165,3189
14181,402
83201,1112
286217,276
24078,3280
32274,1711
32276,3357
97367,2456
21765,3010
400928,2606
65057,1057
15907,2435
24100,1578
106021,3602
81446,3877
97434,3840
24122,2108
343611,3365
204349,3535
65086,1898
29963,2906
15534,3192
138832,1104
64635,253
24150,2536
1961,2950
138843,447
150117,3659
302688,2807
17680,2819
319075,2246
228967,1468
228970,2343
302699,2731
89708,1080
228973,2585
8617,3250
179826,1908
53182,2197
425591,1982
16005,1632
36801,2380
278154,2223
32395,3541
50725,3160
16023,1827
7353,3722
345938,3784
7840,969
76640,2595
6535,2747
95516,3468
11127,3089
40619,2302
24238,771
9501,1966
7859,2291
16052,1781
152747,2324
7863,356
16056,3043
270010,1160
290762,3763
7870,3183
65215,392
7873,2177
7874,2284
48838,2518
32458,2862
64639,3465
24271,3298
401104,3670
40662,1754
351964,3084
14175,2612
157386,1570
212716,2424
184125,3510
40688,3628
93828,3583
16119,3727
376570,2509
294652,3693
23168,1755
9600,2426
188166,1731
65291,3484
16146,3210
23172,3123
17711,1423
57118,1053
16161,2928
162903,3276
7972,1749
18269,2326
15165,3207
212778,1949
7980,2300
114478,3794
188207,3016
7985,571
32562,137
308531,2376
378018,3801
188222,3199
39563,1892
57157,2736
57158,60
8007,1669
38199,2454
8012,348
57165,445
13474,3858
376659,2626
376660,1857
11451,2908
286554,1576
48988,3125
73567,1849
1690,1831
302946,1359
24420,756
40805,317
40807,774
16234,1741
24428,249
130925,3637
8046,3711
49007,2028
49009,1517
49010,2840
8051,857
8052,374
49013,1498
8054,1634
8055,1300
49017,1653
49018,1894
140607,421
49020,1643
49021,3037
57214,1093
8065,970
16258,343
8067,881
8068,346
32646,1266
8078,210
8080,672
32657,2422
24469,2564
49047,448
49049,254
8090,1682
49051,59
24480,2299
16290,1345
107846,2026
16295,991
82650,3397
408220,3701
25927,3044
16300,1926
114606,2253
76649,2331
229297,3050
335796,2528
335797,1662
19585,3268
16320,182
245698,2738
245700,2988
16325,3812
245703,1950
245706,2540
24525,2165
12819,3846
16342,1993
28665,3344
10916,2561
270302,1327
270303,1853
311291,3352
278236,3340
16358,3038
13649,2099
122857,3409
27303,2706
11456,2515
16366,3436
147441,2340
1691,3104
335866,2560
73723,2193
25941,2549
